IP1 1AA
IP10 0AA
IP11 0AA
IP12 1AA
IP13 0AA
IP14 1AA
IP15 5AA
IP16 4AA
IP17 1AA
IP18 6AA
IP19 0AA
IP2 0AB
IP20 0AA
IP21 4AA
IP22 1AA
IP23 7AB
IP24 1AA
IP25 6AA
IP26 4AA
IP27 0AA
IP28 1AD
IP29 4AA
IP3 0AB
IP30 0AA
IP31 1AA
IP32 6AD
IP33 1AE
IP4 1AD
IP5 1AA
IP6 0AA
IP7 5AA
IP8 3AA
IP9 1AA
IP98 1ER
