SO14 0AA
SO15 0AB
SO16 0AA
SO17 1AB
SO18 1AB
SO19 0AB
SO20 6AA
SO21 1AA
SO22 4AA
SO23 0AA
SO24 0AA
SO25 1AH
SO30 0AE
SO31 0BP
SO32 1AA
SO40 0BG
SO41 0AA
SO42 7AB
SO43 7AA
SO45 1AA
SO50 0AB
SO51 0AB
SO52 9AA
SO53 1AL
SO97 4AA
